"id","name","description","vibeTags","types","latitude","longitude","activityHours"
"ChIJhXOOBDfYdDERSL7ZONhj_n4","Xoài Thái Kitchen","Quán ăn sân vườn phong cách ""chill"" phù hợp hẹn hò và tổ chức tiệc tại trung tâm Thủ Đức. Nổi bật với menu món Thái đa dạng, không gian trang trí xinh xắn, ấm cúng và dịch vụ setup bàn tiệc miễn phí. Quán nằm trong hẻm, nên tìm theo tên trên bản đồ thay vì địa chỉ để tránh nhầm đường.","{Cozy,Romantic,""Family Friendly"",Outdoor}","{Restaurant,Thai_restaurant,thailand,thai_food}","10.83558702469475","106.7655","Chiều (16:00 - 22:00)"
"ChIJo0sWcNqtNTERwNX9MdYafAo","Í Chà Coffee Thanh Xuân","Í Chà Cafe (cuối ngõ 12) là chốn dừng chân hoàn hảo cho cả ""work"" và ""date"" với phong cách tập thể cũ vừa nghệ vừa sạch sẽ. Quán có đủ góc từ ghế cắm trại ngoài trời đến bàn làm việc chuyên dụng, menu độc lạ chỉ từ 45k-65k và nhân viên siêu nhiệt tình. Một không gian nhỏ xinh, đa năng mà bạn nhất định phải ghé thử!","{Romantic,Chill,Quiet}","{coffee_shop,cafe,food_store,store,food,point_of_interest,establishment,Cafe}","20.9950284","105.8040691","Cả ngày (08:00 - 23:00)"
"ChIJW57CPwAvdTER80pfKbeYQ7U","Amp251 Coffee & Bistro","Quán cafe kết hợp ăn uống phù hợp làm việc và gặp gỡ. Không gian ấm cúng, cà phê – trà và tráng miệng đa dạng, có thêm đồ ăn nhẹ. Phù hợp sinh viên và nhóm bạn, có nhận đặt chỗ và chỗ đậu xe miễn phí.","{Chill,Modern,""Family Friendly"",""Pet Friendly""}","{coffee_shop,cafe,food_store,food,store,point_of_interest,establishment,Cafe,Bakery}","10.7788396","106.6669018","[""Monday: 7:30 AM – 10:30 PM"",""Tuesday: 7:30 AM – 10:30 PM"",""Wednesday: 7:30 AM – 10:30 PM"",""Thursday: 7:30 AM – 10:30 PM"",""Friday: 7:30 AM – 10:30 PM"",""Saturday: 7:30 AM – 10:30 PM"",""Sunday: 7:30 AM – 10:30 PM""]"
"ChIJRXq46CGtNTER7Mrxm0aeM8Y","Ka Coffee","Ka Coffee có không gian rất chill với nhiều cây xanh và nội thất gỗ ấm cúng, bước vào là thấy dễ chịu ngay. Đồ uống ở đây ngọt vừa phải, dễ uống, đặc biệt Cold Brew, nâu đá và các món seasonal như Christmas special hay Mochi đều rất đáng thử. Nhân viên nhanh nhẹn, phục vụ nhiệt tình, bảo vệ thân thiện. Một quán cà phê rất hợp để ngồi chill, làm việc hoặc gặp gỡ bạn bè.
","{Quiet,Chill,Vintage}","{coffee_shop,cafe,food_store,store,food,point_of_interest,establishment,Cafe}","21.0014395","105.8015648","[""Monday: 8:00 AM – 10:00 PM"",""Tuesday: 9:00 AM – 10:00 PM"",""Wednesday: 8:00 AM – 10:00 PM"",""Thursday: 8:00 AM – 10:00 PM"",""Friday: 8:00 AM – 10:00 PM"",""Saturday: 8:00 AM – 10:00 PM"",""Sunday: 8:00 AM – 10:00 PM""]"
"ChIJtbQcWQAvdTERTFx-pvVFC60","Nhâm Café","Quán cafe phù hợp làm việc và thư giãn ở khu quận 10. Không gian ấm cúng, có chỗ ngồi ngoài trời, cà phê và bánh ngọt đa dạng, phù hợp ngồi lâu với laptop. Khá đông vào giờ cao điểm.","{Loud,Vintage,Outdoor,""Pet Friendly"",""Family Friendly""}","{coffee_shop,cafe,food_store,point_of_interest,food,store,establishment,Cafe,Bakery,""Fast Food"",Workspace}","10.7789967","106.6748244","[""Monday: Open 24 hours"",""Tuesday: Open 24 hours"",""Wednesday: Open 24 hours"",""Thursday: Open 24 hours"",""Friday: Open 24 hours"",""Saturday: Open 24 hours"",""Sunday: Open 24 hours""]"
"a74ae756-b3c2-4805-9499-cfa4cd3786a9","COFFEE YBAY","Không gian tối giản, tinh tế phù hợp để thư giãn và trò chuyện cuối tuần tại Bình Thọ, Thủ Đức. Quán có nhiều ánh sáng tự nhiên và menu đồ uống đa dạng. Thường đông đúc vào dịp cuối tuần.","{Cozy,""Family Friendly""}","{Cafe}","10.84773","106.74878","06:00 - 21:00"
"277009c6-1d26-4807-8321-2ef88606de7d","Gourmet Sashimi","Là quán sushi – sashimi mang phong cách hiện đại, không gian nhỏ gọn nhưng khá tinh tế, kiểu “ăn Nhật có gu” giữa Thảo Điền. Menu tập trung vào sashimi, sushi và các set cá sống chất lượng cao, trình bày đẹp, thiên về trải nghiệm hơn là ăn no. Giá thuộc tầm trung–cao, phù hợp cho những buổi ăn nhẹ, hẹn hò hoặc muốn thưởng thức đồ Nhật chuẩn vị. Quán thường đông vào buổi tối và cuối tuần, nổi bật nhờ độ tươi của hải sản và cách plating rất chỉn chu, kiểu “ăn bằng mắt trước rồi mới ăn bằng miệng”.","{Chill,Romantic,Aesthetic,Modern,""Family Friendly""}","{Restaurant}","10.81319","106.73265","10:00 - 22:00"
"c1ec56a4-f4c2-4991-8106-dbd37b5957c4","Banan Patisserie","Là tiệm bánh phong cách Nhật nhỏ xinh ẩn mình trong Thảo Điền, nổi bật với không gian yên tĩnh, tối giản kiểu “studio bánh ngọt” rất chill. Menu tập trung vào các dòng bánh nhẹ, ít ngọt như strawberry shortcake, flan, matcha pudding cùng cà phê và matcha latte, giá tầm trung nhưng nguyên liệu và kỹ thuật làm bánh khá tinh tế. Quán thường đông vào buổi chiều và cuối tuần, đặc biệt được yêu thích nhờ vibe nhẹ nhàng và bánh kiểu Nhật thanh vị – đúng kiểu “ăn một miếng là thấy dễ chịu liền”.","{Cozy,Chill,Aesthetic,""Family Friendly"",Vintage}","{Cafe,Bakery,""Dessert Shop""}","10.80441","106.73444","10:00 - 22:00"
"f2ad7927-8669-4c71-b381-21ceab3a85c4","2089 Gelato & Coffee","2089 Gelato & Coffee là quán gelato & cà phê mang phong cách hiện đại, trẻ trung tại khu vực – Thảo Điền. Menu nổi bật với nhiều vị gelato thủ công như pistachio, chocolate, xoài cùng cà phê và đồ uống mát lạnh, mức giá tầm trung. Quán thường đông vào buổi tối và cuối tuần, thu hút thực khách bởi hương vị kem đậm đà và không gian check-in dễ thương.","{Cozy,Chill,Aesthetic,Vintage,""Family Friendly""}","{Cafe,Bakery,""Dessert Shop""}","10.806","106.73445","14:00 - 22:00"
"1fcd1305-98e3-402d-a189-389550d57c93","Golden Lotus Healing Spa World","Spa nghỉ dưỡng, tắm Osen với các hoạt động cùng bạn bè, gia đình ở Quận 2. Có music box, tắm nước khoáng nóng, xông hơi, ngâm chân,..... Có phục vụ đồ ăn","{Cozy,Chill,Quiet,Vintage,Aesthetic,Outdoor,""Family Friendly""}","{Restaurant,Lounge}","10.80461","106.74569","9:00 - 0:00"
"ChIJsW-oVQCtNTER9Jv7D0otRjA","PHong Béo Chuyên Lẩu ếch Thái TOMYUM _159k Số 8 Hồ Hạ Đình Thanh Xuân Hà Nội","- Không gian quán rộng rãi & thoáng, view hồ Hạ Đình.
- Quán phục vụ nhiệt tình, lên đồ nhanh.
- Giá cả rõ ràng. Phải chăng.","{Loud}","{family_restaurant,restaurant,food,point_of_interest,establishment,Restaurant}","20.9885791","105.8094538","[""Monday: 4:00 PM – 3:00 AM"",""Tuesday: 4:00 PM – 3:00 AM"",""Wednesday: 4:00 PM – 3:00 AM"",""Thursday: 4:00 PM – 3:00 AM"",""Friday: 4:00 PM – 3:00 AM"",""Saturday: 4:00 PM – 3:00 AM"",""Sunday: 4:00 PM – 3:00 AM""]"
"6fdba2f5-e131-499b-81de-d56707ecab37","Vesta Lifestyle & Gifts - Flagship store","Vesta Lifestyle & Gifts - Flagship store là concept store quà tặng mang vibe sáng tạo, nổi bật với không gian 2 tầng rộng rãi và trưng bày rất “artsy” giữa Thảo Điền. Menu (đúng hơn là sản phẩm) cực đa dạng từ đồ decor, nến thơm, phụ kiện, đồ thủ công đến quà lưu niệm local, giá tầm trung–cao vì đa phần là hàng curated và thiết kế riêng. Store thường đông vào cuối tuần, đặc biệt thu hút khách nước ngoài và những người thích săn đồ độc lạ; điểm đặc biệt là quy tụ nhiều brand indie Việt và sản phẩm handmade, nên đi một vòng kiểu “lạc vào thế giới quà tặng sáng tạo” khá thú vị.","{Cozy,Aesthetic,Vintage,""Family Friendly""}","{Mall,Lounge}","10.80434","106.73442","09:00 - 21:30"
"284d1f2a-a4f2-473c-9600-12cdb194d814","Livannah - Sips & Bites Thảo Điền","Nhà hàng dining & brunch với không gian sang trọng, lãng mạn ở Thảo Điền. Menu đa dạng, giao thoa giữa  nền ẩm thực đa quốc gia. Thứ Ba có menu Lady's Night - gọi món thoải mái. Đồ ăn đầu tư, ngon mắt.  ","{Cozy,Romantic,Chill,Aesthetic,""Family Friendly""}","{Restaurant,""Fine Dining"",Bistro,Lounge}","10.805781","106.74222","16:00 - 23:30"
"9f5a17fe-9843-4d77-b1b0-f67f3d0e712e","AMERICANO COFFEE - 99 Lê Văn Việt","Không gian đậm chất Viễn Tây (Texas) độc lạ, diện tích rộng rãi thoáng đãng, menu kết hợp cả cà phê chuẩn vị và các món ăn Âu-Á tại Tam Bình, Thủ Đức. Có khu vực đỗ xe ngay phía trước quán. ","{Cozy,Romantic,""Family Friendly"",Outdoor,Modern}","{Restaurant,Cafe,""Fast Food""}","10.84524261449304","106.79497","Cả ngày (06:30 - 22:30)"
"ChIJt8eIxhWtNTERBkY-GFiOiMc","Lẩu Nướng Ngon BBQ 634 Nguyễn Trãi","Đồ ăn ngon, chủ quán rất nhiệt tình, các bạn nhân viên cũng dễ thương.","{Loud}","{restaurant,food,point_of_interest,establishment,Restaurant}","20.9893488","105.7997928","[""Monday: Open 24 hours"",""Tuesday: Open 24 hours"",""Wednesday: Open 24 hours"",""Thursday: Open 24 hours"",""Friday: Open 24 hours"",""Saturday: Open 24 hours"",""Sunday: Open 24 hours""]"
"ChIJ7WDIHQCtNTERf9kjSPjRwDU","Contrast Coffee Trường Chinh - Kiên Trì Kỷ Luật","Quán cà phê học bài – khu vực Trường Chinh, nổi bật với không gian yên tĩnh, mở cửa 24/7, nhiều ổ cắm và wifi mạnh, rất phù hợp để học tập và “cày deadline”, nhưng cần giữ trật tự theo đúng tinh thần kỷ luật của quán.","{Cozy,Chill,Quiet}","{coffee_shop,cafe,food_store,store,food,point_of_interest,establishment,Cafe,Workspace}","20.9968193","105.8373457","Open 24/7"
"ChIJu5e2kcgrdTERa4IbgkYDwkY","Mì cay Sasin 1131 Nguyễn Ảnh Thủ","Mỳ cay Sasin chi nhánh Nguyễn Ảnh Thủ, quận 12 luôn là nhà hàng món hàn quen thuộc của giới trẻ. Quán phục vụ mỳ cay với nhiều cấp độ và hương vị thơm ngon, memu món Hàn đa dạng như tokbokki, gà viên, miến trộn, cơm trộn,... Không gian chi nhánh rộng rãi, điều hoà mát mẻ, nhiều chỗ ngồi.","{Cozy,Chill,Bustling,""Family Friendly""}","{korean_restaurant,restaurant,point_of_interest,food,establishment,Restaurant}","10.8659539","106.6147281","[""Monday: 9:00 AM – 10:00 PM"",""Tuesday: 9:00 AM – 10:00 PM"",""Wednesday: 9:00 AM – 10:00 PM"",""Thursday: 9:00 AM – 10:00 PM"",""Friday: 9:00 AM – 10:00 PM"",""Saturday: 9:00 AM – 10:00 PM"",""Sunday: 9:00 AM – 10:00 PM""]"
"ChIJGQ3hJADVdDERjRBb0uKzh0I","Tiệm nướng May Garden","Nhà hàng nướng phong cách Đà Lạt nằm ngay khu vực Quận 12 giáp Hóc Môn. Quán decor với bàn ghế ngoài trời chuẩn style Đà Lạt cực chill. Menu đa dạng các loại thịt BBQ và lẩu, giá cả tầm trung phù hợp cho gia đình bạn bè. Quán có khu vui chơi dành cho trẻ em phù hợp cho bữa tiệc gia đình có con nhỏ. ","{Cozy,Chill,Bustling,Vintage,Outdoor,""Family Friendly""}","{barbecue_restaurant,restaurant,point_of_interest,food,establishment,Restaurant}","10.8839806","106.6061523","[""Monday: 3:00 – 10:30 PM"",""Tuesday: 3:00 – 10:30 PM"",""Wednesday: 3:00 – 10:30 PM"",""Thursday: 3:00 – 10:30 PM"",""Friday: 3:00 – 10:30 PM"",""Saturday: 3:00 – 10:30 PM"",""Sunday: 3:00 – 10:30 PM""]"
"ChIJZ8BiCS0pdTERKKYKNAudFLo","WorkFlow Gò Vấp - Working Space & Café","Quán cafe chuyên biệt cho làm việc với không gian tối giản, yên tĩnh tại Gò Vấp. Thiết kế hiện đại, trang bị bàn ghế tiêu chuẩn và wifi mạnh; cực kỳ phù hợp cho freelancer hoặc nhóm bạn cần chạy deadline tập trung. Menu tập trung vào các dòng cafe chất lượng giúp tỉnh táo.","{Quiet,Minimalist,Modern}","{coffee_shop,coworking_space,cafe,food_store,store,food,point_of_interest,establishment,Cafe,Workspace}","10.8337247","106.6714466","[""Monday: 7:30 AM – 9:30 PM"",""Tuesday: 7:30 AM – 9:30 PM"",""Wednesday: 7:30 AM – 9:30 PM"",""Thursday: 7:30 AM – 9:30 PM"",""Friday: 7:30 AM – 9:30 PM"",""Saturday: 7:30 AM – 9:30 PM"",""Sunday: 7:30 AM – 9:30 PM""]"
"ChIJxZ38heQpdTER9KfzTbp33zc","The Moods Coffee & Tea Garden","Quán cafe sân vườn phong cách nhà gỗ mộc mạc và xanh mát trên đường Nguyễn Oanh. Không gian mở thoáng đãng, nhiều cây cối tạo vibe thư giãn; cực kỳ phù hợp để chill cùng bạn bè hoặc tìm cảm hứng mới. Menu đa dạng trà trái cây và cafe decor xinh xắn.","{Outdoor,Chill,Aesthetic,Cozy}","{Cafe}","10.8483291","106.6785024","[""Monday: Open 24 hours"",""Tuesday: Open 24 hours"",""Wednesday: Open 24 hours"",""Thursday: Open 24 hours"",""Friday: Open 24 hours"",""Saturday: Open 24 hours"",""Sunday: Open 24 hours""]"
"ffb4284a-7b15-43a0-9f44-47851dfef817","Simple Place","Là quán ăn Mexican casual mang vibe rất đơn giản, không cầu kỳ đúng như tên gọi – kiểu quán nhỏ, thoải mái, chủ yếu đến để ăn ngon hơn là “check-in”. Không gian có cả trong nhà và ngoài trời, khá chill và thân thiện với expat ở Thảo Điền. Menu tập trung vào taco, burrito, quesadilla, thêm cả pizza/pasta, giá khá dễ chịu so với khu này, hợp đi ăn nhanh hoặc tụ tập nhẹ.","{Aesthetic,Vintage,""Family Friendly""}","{Restaurant}","10.81267","106.73219","10:00  - 22:00"
"ChIJYVCXH26tNTERdqTLWetUtzg","Long Wang - Lẩu Hấp Thuỷ Nhiệt Hồng Kông - Royal City","Đồ ăn ngon, vừa miệng, nhân viên phục vụ chu đáo và chuyên nghiệp","{Loud}","{restaurant,food,point_of_interest,establishment,Restaurant}","21.0026877","105.8153123","[""Monday: 10:00 AM – 10:00 PM"",""Tuesday: 10:00 AM – 10:00 PM"",""Wednesday: 10:00 AM – 10:00 PM"",""Thursday: 10:00 AM – 10:00 PM"",""Friday: 10:00 AM – 10:00 PM"",""Saturday: 9:30 AM – 10:00 PM"",""Sunday: 9:30 AM – 10:00 PM""]"
"685d88d2-dfe7-476e-b85d-cb9c2c0366ec","KUMO ROOFTOP","Kumo Rooftop là rooftop bar mang vibe trẻ trung, phóng khoáng với không gian mở và view skyline Sài Gòn cực thoáng, đặc biệt đẹp lúc hoàng hôn. Menu đa dạng từ cocktail, cà phê đến đồ nhắm phong cách Nhật, giá tầm trung, hợp để chill nhẹ hoặc tụ tập bạn bè. Quán thường đông vào buổi chiều tối và cuối tuần, nổi bật với concept rooftop kết hợp hồ bơi và ánh đèn hiện đại, tạo cảm giác vừa thư giãn vừa “có gu” đúng kiểu nightlife Thảo Điền.","{Cozy,Romantic,Chill,Aesthetic,Vintage,Outdoor,Rooftop,""Family Friendly""}","{Cafe,Bar}","10.80878","106.72554","15:00 -23:00"
"ChIJt4J3FlIodTER0dahVRUhQq8","Saigon Chic","Quán cafe mang phong cách retro sang trọng pha lẫn nét hiện đại, tọa lạc tại đường số 27. Điểm nhấn là hồ bơi giữa quán và không gian được chăm chút tỉ mỉ từng góc nhỏ, tạo nên vibe cực kỳ ""chanh sả"" cho các buổi hẹn hò hoặc tiệc nhỏ; rất thích hợp để chụp những bộ ảnh cinematic.","{Aesthetic,Modern}","{Cafe,Workspace}","10.8425415","106.6805878","[""Monday: 8:00 AM – 10:30 PM"",""Tuesday: 8:00 AM – 10:30 PM"",""Wednesday: 8:00 AM – 10:30 PM"",""Thursday: 8:00 AM – 10:30 PM"",""Friday: 8:00 AM – 10:30 PM"",""Saturday: 8:00 AM – 10:30 PM"",""Sunday: 8:00 AM – 10:30 PM""]"
"4de6906a-1b84-4d82-9f87-5ab6300f3408","Truyền Thuyết ChamPong Quận 2 전설의짬뽕 2군점","Truyền Thuyết ChamPong Quận 2 là nhà hàng Hàn Quốc chuyên món 짬뽕 (jjambbong – mì hải sản cay) và các món mì kiểu Hàn với phong cách ăn uống đậm vị, khẩu phần khá lớn. Không gian rộng, kiểu quán ăn Hàn hiện đại, phù hợp đi nhóm hoặc ăn trưa – ăn tối no nê. Giá ở mức tầm trung, khá “dễ thở” so với mặt bằng Thảo Điền, nên thường đông vào giờ trưa và buổi tối. Điểm nổi bật là mì cay đậm vị, topping nhiều và phần ăn rất đầy đặn, kiểu ăn là no luôn.","{Cozy,Aesthetic,Modern,Vintage,""Family Friendly""}","{Restaurant,""Fine Dining""}","10.79627","106.74493","11:00 - 22:00"
"ChIJ5Urrkt-tNTERdsjkcMoixgc","Lead General Hotpot - Lẩu Soái Tướng Quân (Royal City)","Quán lẩu có mô hình phục vụ tương tự Haidilao, không gian và cách vận hành khá hiện đại. Đồ nhúng lẩu ở mức ổn nhưng chưa quá đa dạng. Nhân viên nhiệt tình, phục vụ nhanh nhẹn. Điểm cộng là có thêm các món ăn vặt, đồ chiên phù hợp cho gia đình có trẻ nhỏ. Nhìn chung là lựa chọn ổn nếu đi ăn lẩu cùng gia đình hoặc nhóm bạn.
","{Loud,""Family Friendly""}","{hot_pot_restaurant,restaurant,food,point_of_interest,establishment,Restaurant}","21.0016462","105.8166511","[""Monday: 11:00 AM – 10:00 PM"",""Tuesday: 11:00 AM – 10:00 PM"",""Wednesday: 11:00 AM – 10:00 PM"",""Thursday: 11:00 AM – 10:00 PM"",""Friday: 11:00 AM – 10:00 PM"",""Saturday: 11:00 AM – 10:00 PM"",""Sunday: 11:00 AM – 10:00 PM""]"
"0c005baa-779e-49de-a192-3a0ef64f1aba","Quán Bụi Garden 2","Quán Bụi Garden 2 là kiểu nhà hàng Việt “sân vườn xịn xò”, bước vào là thấy vibe xanh – mát – rất chill, kiểu như một khu vườn nhỏ giữa Thảo Điền. Rộng, nhiều cây, có hồ nước, cực kỳ thoáng. Decor mang chất Indochine nhẹ + Việt truyền thống. Thường đông vào buổi tối và cuối tuần -> nên đặt bàn trước khi đến.","{Cozy,Chill,""Family Friendly"",Aesthetic,Vintage,Outdoor}","{Restaurant,""Fine Dining""}","10.80335","106.73812","07:00 - 23:00 "
"c9142ba6-595d-417e-bf32-63ed137d587a","M Village Living Nguyễn Văn Hưởng","Là dạng serviced apartment mang phong cách tối giản, hiện đại, đúng “chất M Village” với không gian sạch sẽ, tinh tế và khá yên tĩnh giữa Thảo Điền. Không gian phòng đầy đủ tiện nghi như bếp nhỏ, ban công, khu sinh hoạt riêng – phù hợp ở dài ngày hoặc làm việc remote. Giá ở mức tầm trung, khá hợp lý so với khu vực, đặc biệt được đánh giá cao về độ sạch, thoải mái và tiện nghi. Nơi này phù hợp cho người thích ở kiểu “homey nhưng vẫn có gu”, thường được chọn bởi expat hoặc người làm việc dài hạn; điểm cộng là yên tĩnh, nhiều ánh sáng tự nhiên, nhưng vibe sẽ thiên về ở hơn là trải nghiệm kiểu khách sạn.","{Cozy,Chill,Aesthetic,Vintage,Outdoor,""Family Friendly""}","{Lounge}","11.80961","105.72567","Open 24/7"
"ChIJ2akP5a4rdTER-OobFch724Q","Jollibee Nguyễn Ảnh Thủ","Thương hiệu gà rán - mỳ ý nổi tiếng Jollibee chi nhánh đường Nguyễn Ảnh Thủ, Quận 12. Gà rán tươi, giòn, mì ý sốt đậm đà. Không gian quán rộng rãi, mát mẻ phù hợp gia đình có con nhỏ và bạn bè.","{Aesthetic,Modern,Bustling,""Family Friendly""}","{fast_food_restaurant,restaurant,food,point_of_interest,establishment,Restaurant,""Fast Food""}","10.8609049","106.6107681","[""Monday: 9:00 AM – 10:00 PM"",""Tuesday: 9:00 AM – 10:00 PM"",""Wednesday: 9:00 AM – 10:00 PM"",""Thursday: 9:00 AM – 10:00 PM"",""Friday: 9:00 AM – 10:00 PM"",""Saturday: 9:00 AM – 10:00 PM"",""Sunday: 9:00 AM – 10:00 PM""]"
"ChIJ-2XuLwCtNTERcH1TfVeEfo0","Chả Cá Kẻ Chợ","Đồ ăn ngon, cá tươi.
Lòng cá được cắt ra vệ sinh, chế biến sạch sẽ
Không gian sạch sẽ, yên tĩnh, nhạc du dương.
Nhân viên ngoan ngoãn, nhiệt tình.","{Loud}","{restaurant,point_of_interest,food,establishment,Restaurant}","21.0008816","105.8012765","[""Monday: 10:00 AM – 2:00 PM, 5:00 – 10:00 PM"",""Tuesday: 10:00 AM – 2:00 PM, 5:00 – 10:00 PM"",""Wednesday: 10:00 AM – 2:00 PM, 5:00 – 10:00 PM"",""Thursday: 10:00 AM – 2:00 PM, 5:00 – 10:00 PM"",""Friday: 10:00 AM – 2:00 PM, 5:00 – 10:00 PM"",""Saturday: 10:00 AM – 2:00 PM, 5:00 – 10:00 PM"",""Sunday: 10:00 AM – 2:00 PM, 5:00 – 10:00 PM""]"
"ChIJE4G8_o6tNTER39NVyuqf70E","Bi-A Zone+ Nguyễn Trãi","Đã chơi ở nhiều quán nhưng chơi ở Zone+ vẫn thích nhất vì không gian rộng rãi, thoáng mát, nhân viên thân thiện và nhiệt tình","{Loud,""Live Music""}","{sports_club,brewpub,pub,bar,association_or_organization,restaurant,food,point_of_interest,establishment,Club}","20.9929599","105.8047579","[""Monday: Open 24 hours"",""Tuesday: Open 24 hours"",""Wednesday: Open 24 hours"",""Thursday: Open 24 hours"",""Friday: Open 24 hours"",""Saturday: Open 24 hours"",""Sunday: Open 24 hours""]"
"ChIJI_Prbb4vdTERCbFpwmvo0lg","Hay là.cafe","Quán cafe phù hợp học tập và làm việc. Không gian ấm cúng, yên tĩnh, có chỗ ngồi ngoài trời, cà phê và trà đa dạng kèm đồ ăn nhẹ. Phù hợp sinh viên và nhóm bạn, có chỗ đậu xe miễn phí.","{Loud,Outdoor,Modern}","{coffee_shop,cafe,point_of_interest,food_store,food,store,establishment,Cafe}","10.7739194","106.6679178","[""Monday: 8:00 AM – 10:00 PM"",""Tuesday: 8:00 AM – 10:00 PM"",""Wednesday: 8:00 AM – 10:00 PM"",""Thursday: 8:00 AM – 10:00 PM"",""Friday: 8:00 AM – 10:00 PM"",""Saturday: 8:00 AM – 10:00 PM"",""Sunday: 8:00 AM – 10:00 PM""]"
"ChIJPzRuV7AudTERqJmnpf47vag","Tiệm Cà Phê 86","Quán cafe có không gian mở 2 tầng rộng rãi và cực kỳ thoáng đãng nằm trên đường Nguyễn Văn Lượng. Thiết kế trẻ trung với hệ thống đèn lung linh rực rỡ vào ban đêm, quán còn trang bị màn hình lớn chuyên chiếu các trận bóng đá; là địa điểm ""ruột"" để hội anh em tụ tập cổ vũ thể thao hoặc tán gẫu. Menu đa dạng với các món nước phổ biến, phục vụ nhiệt tình và không gian luôn tràn đầy năng lượng.","{Outdoor,Chill,Bustling,Loud}","{Cafe,Pub}","10.8382061","106.6796593","[""Monday: 6:00 AM – 11:30 PM"",""Tuesday: 6:00 AM – 11:30 PM"",""Wednesday: 6:00 AM – 11:30 PM"",""Thursday: 6:00 AM – 11:30 PM"",""Friday: 6:00 AM – 11:30 PM"",""Saturday: 6:00 AM – 11:30 PM"",""Sunday: 6:00 AM – 11:30 PM""]"
"ChIJ23FTlA6tNTER1EEtepJ8zRg","Quán nhậu Zô Đê","Đồ ăn ngon, giá cả hợp lý và menu khá đa dạng, thường xuyên có thêm món mới cùng nhiều ưu đãi hấp dẫn. Các món lẩu đặc biệt phù hợp để thưởng thức vào thời tiết này. Quán khá đông nên đôi lúc món lên hơi chậm, nhưng chất lượng phục vụ vẫn ổn và đáng để quay lại.","{Loud}","{beer_garden,bar,restaurant,food,point_of_interest,establishment,Pub}","20.9982352","105.8064304","[""Monday: 10:00 AM – 2:00 AM"",""Tuesday: 10:00 AM – 2:00 AM"",""Wednesday: 10:00 AM – 2:00 AM"",""Thursday: 10:00 AM – 2:00 AM"",""Friday: 10:00 AM – 2:00 AM"",""Saturday: 10:00 AM – 2:00 AM"",""Sunday: 10:00 AM – 2:00 AM""]"
"ChIJxcygOwArdTERG29vUa-M0Yg","Nhà Ba Gian - Bún Đậu Mắm Tôm","Quán bún đậu mắm tôm và các món chuẩn vị Bắc ngay trung tâm Quận 12. Menu chính là bún đậu với mắm tôm chuẩn hương vị miền Bắc bên cạnh đó còn có các món khác như Bún giả cầy, bún ốc chuối đậu,... Không gian ngồi ăn trong phòng điều hoà mát, sạch sẽ. Quán decor phong cách phố cổ Hà Nội. ","{Cozy,Chill,Quiet,Vintage,""Family Friendly""}","{family_restaurant,restaurant,food,point_of_interest,establishment,Restaurant}","10.8679527","106.6139808","[""Monday: 10:00 AM – 10:00 PM"",""Tuesday: 10:00 AM – 10:00 PM"",""Wednesday: 10:00 AM – 10:00 PM"",""Thursday: 10:00 AM – 10:00 PM"",""Friday: 10:00 AM – 10:00 PM"",""Saturday: 10:00 AM – 10:00 PM"",""Sunday: 10:00 AM – 10:00 PM""]"
"292193f7-4a3d-4b80-810a-68f36bd0cffa","M Village Living Nguyễn Văn Hưởng","Là dạng serviced apartment mang phong cách tối giản, hiện đại, đúng “chất M Village” với không gian sạch sẽ, tinh tế và khá yên tĩnh giữa Thảo Điền. Không gian phòng đầy đủ tiện nghi như bếp nhỏ, ban công, khu sinh hoạt riêng – phù hợp ở dài ngày hoặc làm việc remote. Giá ở mức tầm trung, khá hợp lý so với khu vực, đặc biệt được đánh giá cao về độ sạch, thoải mái và tiện nghi. Nơi này phù hợp cho người thích ở kiểu “homey nhưng vẫn có gu”, thường được chọn bởi expat hoặc người làm việc dài hạn; điểm cộng là yên tĩnh, nhiều ánh sáng tự nhiên, nhưng vibe sẽ thiên về ở hơn là trải nghiệm kiểu khách sạn.","{Cozy,Chill,Aesthetic,Vintage,Outdoor,""Family Friendly""}","{Lounge}","11.80961","105.72567","Open 24/7"
"b84e034d-bda1-433c-82f9-71d28a82707f","Cà phê Fein.Saigon ","Tiệm Cafe & Matcha - mua mang đi & check-in nhẹ nhàng tại Quận 8. Quán nổi bật với matcha đậm vị, pudding chuối/caramel ngon, giá rất “hạt dẻ” và phục vụ nhanh nhẹn. Không gian nhỏ, thường đông nên chủ yếu hợp mua mang đi; nên ghé sớm trước 10h để tránh hết các món hot như Tiramisu Matcha.","{Cozy,Aesthetic,Minimalist,Outdoor}","{Cafe}","10.73581","106.66235","7:30 - 22:00"
